division;iteration_key;arousal_zelle;valence_zelle;dichte
MA;11;0,8167;-0,75;0,0097
MA;11;0,8167;-0,7167;0,0164
MA;11;0,8167;-0,6833;0,0226
MA;11;0,8167;-0,65;0,0254
MA;11;0,8167;-0,6167;0,0232
MA;11;0,8167;-0,5833;0,0173
MA;11;0,8167;-0,55;0,0107
MA;11;0,8167;-0,5167;0,0058
MA;11;0,8167;-0,4833;0,0038
MA;11;0,8167;-0,45;0,0049
MA;11;0,8167;-0,4167;0,009
MA;11;0,8167;-0,3833;0,0151
MA;11;0,8167;-0,35;0,021
MA;11;0,8167;-0,3167;0,0237
MA;11;0,8167;-0,2833;0,0218
MA;11;0,8167;-0,25;0,0164
MA;11;0,8167;-0,2167;0,01
MA;11;0,8167;-0,1833;0,005
MA;11;0,8167;-0,15;0,002
MA;11;0,8167;-0,1167;0,0007
MA;11;0,8167;-0,0833;0,0002
MA;11;0,8167;-0,05;0,0001
MA;11;0,8167;-0,0167;0,0001
MA;11;0,8167;0,0167;0,0005
MA;11;0,8167;0,05;0,0015
MA;11;0,8167;0,0833;0,0039
MA;11;0,8167;0,1167;0,0082
MA;11;0,8167;0,15;0,0139
MA;11;0,8167;0,1833;0,0193
MA;11;0,8167;0,2167;0,0218
MA;11;0,8167;0,25;0,0202
MA;11;0,8167;0,2833;0,0155
MA;11;0,8167;0,3167;0,0102
MA;11;0,8167;0,35;0,0067
MA;11;0,8167;0,3833;0,0062
MA;11;0,8167;0,4167;0,0089
MA;11;0,8167;0,45;0,0139
MA;11;0,8167;0,4833;0,0191
MA;11;0,8167;0,5167;0,0223
MA;11;0,8167;0,55;0,0226
MA;11;0,8167;0,5833;0,0212
MA;11;0,8167;0,6167;0,02
MA;11;0,8167;0,65;0,02
MA;11;0,8167;0,6833;0,0207
MA;11;0,8167;0,7167;0,0208
MA;11;0,8167;0,75;0,0192
MA;11;0,8167;0,7833;0,0155
MA;11;0,8167;0,8167;0,0106
MA;11;0,8167;0,85;0,0061
MA;11;0,8167;0,8833;0,0029
MA;11;0,8167;0,9167;0,0011
MA;11;0,8167;0,95;0,0003
MA;11;0,8167;0,9833;0,0001
MA;11;0,85;-0,8833;0,0001
MA;11;0,85;-0,85;0,0005
MA;11;0,85;-0,8167;0,0015
MA;11;0,85;-0,7833;0,0038
MA;11;0,85;-0,75;0,0079
MA;11;0,85;-0,7167;0,0134
MA;11;0,85;-0,6833;0,0184
MA;11;0,85;-0,65;0,0206
MA;11;0,85;-0,6167;0,0187
MA;11;0,85;-0,5833;0,0138
MA;11;0,85;-0,55;0,0083
MA;11;0,85;-0,5167;0,0044
MA;11;0,85;-0,4833;0,0027
MA;11;0,85;-0,45;0,0034
MA;11;0,85;-0,4167;0,0062
MA;11;0,85;-0,3833;0,0104
MA;11;0,85;-0,35;0,0143
MA;11;0,85;-0,3167;0,0161
MA;11;0,85;-0,2833;0,0147
MA;11;0,85;-0,25;0,0109
MA;11;0,85;-0,2167;0,0066
MA;11;0,85;-0,1833;0,0032
MA;11;0,85;-0,15;0,0013
MA;11;0,85;-0,1167;0,0004
MA;11;0,85;-0,0833;0,0001
MA;11;0,85;-0,05;0,0001
MA;11;0,85;-0,0167;0,0001
MA;11;0,85;0,0167;0,0006
MA;11;0,85;0,05;0,0018
MA;11;0,85;0,0833;0,0047
MA;11;0,85;0,1167;0,0098
MA;11;0,85;0,15;0,0167
MA;11;0,85;0,1833;0,0229
MA;11;0,85;0,2167;0,0256
MA;11;0,85;0,25;0,0233
MA;11;0,85;0,2833;0,0173
MA;11;0,85;0,3167;0,0107
MA;11;0,85;0,35;0,0063
MA;11;0,85;0,3833;0,0049
MA;11;0,85;0,4167;0,0065
MA;11;0,85;0,45;0,0103
MA;11;0,85;0,4833;0,0145
MA;11;0,85;0,5167;0,018
MA;11;0,85;0,55;0,0204
MA;11;0,85;0,5833;0,0225
MA;11;0,85;0,6167;0,0251
MA;11;0,85;0,65;0,0282
MA;11;0,85;0,6833;0,0306
MA;11;0,85;0,7167;0,0309
MA;11;0,85;0,75;0,0281
MA;11;0,85;0,7833;0,0225
MA;11;0,85;0,8167;0,0153
MA;11;0,85;0,85;0,0087
MA;11;0,85;0,8833;0,0041
MA;11;0,85;0,9167;0,0016
MA;11;0,85;0,95;0,0005
MA;11;0,85;0,9833;0,0001
MA;11;0,8833;-0,8833;0,0001
MA;11;0,8833;-0,85;0,0003
MA;11;0,8833;-0,8167;0,0011
MA;11;0,8833;-0,7833;0,0027
MA;11;0,8833;-0,75;0,0057
MA;11;0,8833;-0,7167;0,0097
MA;11;0,8833;-0,6833;0,0133
MA;11;0,8833;-0,65;0,0148
MA;11;0,8833;-0,6167;0,0134
MA;11;0,8833;-0,5833;0,0098
MA;11;0,8833;-0,55;0,0059
MA;11;0,8833;-0,5167;0,003
MA;11;0,8833;-0,4833;0,0018
MA;11;0,8833;-0,45;0,0021
MA;11;0,8833;-0,4167;0,0038
MA;11;0,8833;-0,3833;0,0064
MA;11;0,8833;-0,35;0,0088
MA;11;0,8833;-0,3167;0,0098
MA;11;0,8833;-0,2833;0,0089
MA;11;0,8833;-0,25;0,0066
MA;11;0,8833;-0,2167;0,0039
MA;11;0,8833;-0,1833;0,0019
MA;11;0,8833;-0,15;0,0008
MA;11;0,8833;-0,1167;0,0002
MA;11;0,8833;-0,0833;0,0001
MA;11;0,8833;-0,0167;0,0002
MA;11;0,8833;0,0167;0,0006
MA;11;0,8833;0,05;0,002
MA;11;0,8833;0,0833;0,0051
MA;11;0,8833;0,1167;0,0107
MA;11;0,8833;0,15;0,0181
MA;11;0,8833;0,1833;0,0248
MA;11;0,8833;0,2167;0,0276
MA;11;0,8833;0,25;0,0249
MA;11;0,8833;0,2833;0,0183
MA;11;0,8833;0,3167;0,0111
MA;11;0,8833;0,35;0,0059
MA;11;0,8833;0,3833;0,0039
MA;11;0,8833;0,4167;0,0044
MA;11;0,8833;0,45;0,0069
MA;11;0,8833;0,4833;0,0103
MA;11;0,8833;0,5167;0,0142
MA;11;0,8833;0,55;0,0189
MA;11;0,8833;0,5833;0,0248
MA;11;0,8833;0,6167;0,0316
MA;11;0,8833;0,65;0,0378
MA;11;0,8833;0,6833;0,0415
MA;11;0,8833;0,7167;0,0414
MA;11;0,8833;0,75;0,0371
MA;11;0,8833;0,7833;0,0292
MA;11;0,8833;0,8167;0,0197
MA;11;0,8833;0,85;0,0111
MA;11;0,8833;0,8833;0,0052
MA;11;0,8833;0,9167;0,002
MA;11;0,8833;0,95;0,0006
MA;11;0,8833;0,9833;0,0002
MA;11;0,9167;-0,8833;0,0001
MA;11;0,9167;-0,85;0,0002
MA;11;0,9167;-0,8167;0,0007
MA;11;0,9167;-0,7833;0,0018
MA;11;0,9167;-0,75;0,0037
MA;11;0,9167;-0,7167;0,0062
MA;11;0,9167;-0,6833;0,0085
MA;11;0,9167;-0,65;0,0095
MA;11;0,9167;-0,6167;0,0085
MA;11;0,9167;-0,5833;0,0062
MA;11;0,9167;-0,55;0,0037
MA;11;0,9167;-0,5167;0,0019
MA;11;0,9167;-0,4833;0,0011
MA;11;0,9167;-0,45;0,0012
MA;11;0,9167;-0,4167;0,0021
MA;11;0,9167;-0,3833;0,0035
MA;11;0,9167;-0,35;0,0048
MA;11;0,9167;-0,3167;0,0054
MA;11;0,9167;-0,2833;0,0049
MA;11;0,9167;-0,25;0,0036
MA;11;0,9167;-0,2167;0,0021
MA;11;0,9167;-0,1833;0,001
MA;11;0,9167;-0,15;0,0004
MA;11;0,9167;-0,1167;0,0001
MA;11;0,9167;-0,0167;0,0002
MA;11;0,9167;0,0167;0,0006
MA;11;0,9167;0,05;0,002
MA;11;0,9167;0,0833;0,0051
MA;11;0,9167;0,1167;0,0106
MA;11;0,9167;0,15;0,0179
MA;11;0,9167;0,1833;0,0245
MA;11;0,9167;0,2167;0,0273
MA;11;0,9167;0,25;0,0246
MA;11;0,9167;0,2833;0,018
MA;11;0,9167;0,3167;0,0107
MA;11;0,9167;0,35;0,0055
MA;11;0,9167;0,3833;0,003
MA;11;0,9167;0,4167;0,0029
MA;11;0,9167;0,45;0,0044
MA;11;0,9167;0,4833;0,0072
MA;11;0,9167;0,5167;0,0117
MA;11;0,9167;0,55;0,0186
MA;11;0,9167;0,5833;0,028
MA;11;0,9167;0,6167;0,0385
MA;11;0,9167;0,65;0,0472
MA;11;0,9167;0,6833;0,0516
MA;11;0,9167;0,7167;0,0508
MA;11;0,9167;0,75;0,0447
MA;11;0,9167;0,7833;0,0347
MA;11;0,9167;0,8167;0,0231
MA;11;0,9167;0,85;0,013
MA;11;0,9167;0,8833;0,0061
MA;11;0,9167;0,9167;0,0023
MA;11;0,9167;0,95;0,0007
MA;11;0,9167;0,9833;0,0002
MA;11;0,95;-0,85;0,0001
MA;11;0,95;-0,8167;0,0004
MA;11;0,95;-0,7833;0,001
MA;11;0,95;-0,75;0,0022
MA;11;0,95;-0,7167;0,0037
MA;11;0,95;-0,6833;0,005
MA;11;0,95;-0,65;0,0056
MA;11;0,95;-0,6167;0,005
MA;11;0,95;-0,5833;0,0037
MA;11;0,95;-0,55;0,0022
MA;11;0,95;-0,5167;0,0011
MA;11;0,95;-0,4833;0,0006
MA;11;0,95;-0,45;0,0006
MA;11;0,95;-0,4167;0,0011
MA;11;0,95;-0,3833;0,0018
MA;11;0,95;-0,35;0,0024
MA;11;0,95;-0,3167;0,0027
MA;11;0,95;-0,2833;0,0024
MA;11;0,95;-0,25;0,0018
MA;11;0,95;-0,2167;0,0011
MA;11;0,95;-0,1833;0,0005
MA;11;0,95;-0,15;0,0002
MA;11;0,95;-0,1167;0,0001
MA;11;0,95;-0,0167;0,0001
MA;11;0,95;0,0167;0,0006
MA;11;0,95;0,05;0,0018
MA;11;0,95;0,0833;0,0047
MA;11;0,95;0,1167;0,0099
MA;11;0,95;0,15;0,0167
MA;11;0,95;0,1833;0,0229
MA;11;0,95;0,2167;0,0255
MA;11;0,95;0,25;0,0229
MA;11;0,95;0,2833;0,0168
MA;11;0,95;0,3167;0,01
MA;11;0,95;0,35;0,0049
MA;11;0,95;0,3833;0,0024
MA;11;0,95;0,4167;0,0019
MA;11;0,95;0,45;0,0028
MA;11;0,95;0,4833;0,0054
MA;11;0,95;0,5167;0,0105
MA;11;0,95;0,55;0,0191
MA;11;0,95;0,5833;0,0311
MA;11;0,95;0,6167;0,0443
MA;11;0,95;0,65;0,0547
MA;11;0,95;0,6833;0,0594
MA;11;0,95;0,7167;0,0576
MA;11;0,95;0,75;0,0499
MA;11;0,95;0,7833;0,0382
MA;11;0,95;0,8167;0,0253
MA;11;0,95;0,85;0,0141
MA;11;0,95;0,8833;0,0066
MA;11;0,95;0,9167;0,0025
MA;11;0,95;0,95;0,0008
MA;11;0,95;0,9833;0,0002
MA;11;0,9833;-0,85;0,0001
MA;11;0,9833;-0,8167;0,0003
MA;11;0,9833;-0,7833;0,0007
MA;11;0,9833;-0,75;0,0014
MA;11;0,9833;-0,7167;0,0024
MA;11;0,9833;-0,6833;0,0033
MA;11;0,9833;-0,65;0,0036
MA;11;0,9833;-0,6167;0,0033
MA;11;0,9833;-0,5833;0,0024
MA;11;0,9833;-0,55;0,0014
MA;11;0,9833;-0,5167;0,0007
MA;11;0,9833;-0,4833;0,0004
MA;11;0,9833;-0,45;0,0004
MA;11;0,9833;-0,4167;0,0006
MA;11;0,9833;-0,3833;0,001
MA;11;0,9833;-0,35;0,0014
MA;11;0,9833;-0,3167;0,0015
MA;11;0,9833;-0,2833;0,0014
MA;11;0,9833;-0,25;0,001
MA;11;0,9833;-0,2167;0,0006
MA;11;0,9833;-0,1833;0,0003
MA;11;0,9833;-0,15;0,0001
MA;11;0,9833;-0,0167;0,0001
MA;11;0,9833;0,0167;0,0005
MA;11;0,9833;0,05;0,0017
MA;11;0,9833;0,0833;0,0045
MA;11;0,9833;0,1167;0,0093
MA;11;0,9833;0,15;0,0157
MA;11;0,9833;0,1833;0,0216
MA;11;0,9833;0,2167;0,024
MA;11;0,9833;0,25;0,0216
MA;11;0,9833;0,2833;0,0157
MA;11;0,9833;0,3167;0,0093
MA;11;0,9833;0,35;0,0046
MA;11;0,9833;0,3833;0,0021
MA;11;0,9833;0,4167;0,0014
MA;11;0,9833;0,45;0,0021
MA;11;0,9833;0,4833;0,0047
MA;11;0,9833;0,5167;0,0101
MA;11;0,9833;0,55;0,0196
MA;11;0,9833;0,5833;0,033
MA;11;0,9833;0,6167;0,0476
MA;11;0,9833;0,65;0,0588
MA;11;0,9833;0,6833;0,0635
MA;11;0,9833;0,7167;0,061
MA;11;0,9833;0,75;0,0524
MA;11;0,9833;0,7833;0,0398
MA;11;0,9833;0,8167;0,0262
MA;11;0,9833;0,85;0,0146
MA;11;0,9833;0,8833;0,0068
MA;11;0,9833;0,9167;0,0026
MA;11;0,9833;0,95;0,0008
MA;11;0,9833;0,9833;0,0002
MA;12;-0,9833;-0,8167;0,0001
MA;12;-0,9833;-0,7833;0,0003
MA;12;-0,9833;-0,75;0,001
MA;12;-0,9833;-0,7167;0,0027
MA;12;-0,9833;-0,6833;0,0056
MA;12;-0,9833;-0,65;0,0095
MA;12;-0,9833;-0,6167;0,013
MA;12;-0,9833;-0,5833;0,0146
MA;12;-0,9833;-0,55;0,0134
MA;12;-0,9833;-0,5167;0,0107
MA;12;-0,9833;-0,4833;0,0092
MA;12;-0,9833;-0,45;0,0115
MA;12;-0,9833;-0,4167;0,019
MA;12;-0,9833;-0,3833;0,0303
MA;12;-0,9833;-0,35;0,0409
MA;12;-0,9833;-0,3167;0,0452
MA;12;-0,9833;-0,2833;0,0406
MA;12;-0,9833;-0,25;0,0296
MA;12;-0,9833;-0,2167;0,0175
MA;12;-0,9833;-0,1833;0,0084
MA;12;-0,9833;-0,15;0,0032
MA;12;-0,9833;-0,1167;0,001
MA;12;-0,9833;-0,0833;0,0003
MA;12;-0,9833;-0,05;0,0001
MA;12;-0,9833;-0,0167;0,0001
MA;12;-0,9833;0,0167;0,0004
MA;12;-0,9833;0,05;0,0014
MA;12;-0,9833;0,0833;0,0046
MA;12;-0,9833;0,1167;0,0117
MA;12;-0,9833;0,15;0,0245
MA;12;-0,9833;0,1833;0,0414
MA;12;-0,9833;0,2167;0,0568
MA;12;-0,9833;0,25;0,0631
MA;12;-0,9833;0,2833;0,0568
MA;12;-0,9833;0,3167;0,0415
MA;12;-0,9833;0,35;0,0246
MA;12;-0,9833;0,3833;0,0119
MA;12;-0,9833;0,4167;0,0048
MA;12;-0,9833;0,45;0,0017
MA;12;-0,9833;0,4833;0,0006
MA;12;-0,9833;0,5167;0,0003
MA;12;-0,9833;0,55;0,0002
MA;12;-0,9833;0,5833;0,0001
MA;12;-0,9833;0,6167;0,0001
MA;12;-0,95;-0,8167;0,0001
MA;12;-0,95;-0,7833;0,0004
MA;12;-0,95;-0,75;0,0012
MA;12;-0,95;-0,7167;0,0032
MA;12;-0,95;-0,6833;0,0067
MA;12;-0,95;-0,65;0,0113
MA;12;-0,95;-0,6167;0,0155
MA;12;-0,95;-0,5833;0,0173
MA;12;-0,95;-0,55;0,0159
MA;12;-0,95;-0,5167;0,0127
MA;12;-0,95;-0,4833;0,0104
MA;12;-0,95;-0,45;0,0118
MA;12;-0,95;-0,4167;0,0183
MA;12;-0,95;-0,3833;0,0283
MA;12;-0,95;-0,35;0,0377
MA;12;-0,95;-0,3167;0,0414
MA;12;-0,95;-0,2833;0,0371
MA;12;-0,95;-0,25;0,027
MA;12;-0,95;-0,2167;0,0159
MA;12;-0,95;-0,1833;0,0076
MA;12;-0,95;-0,15;0,003
MA;12;-0,95;-0,1167;0,0009
MA;12;-0,95;-0,0833;0,0002
MA;12;-0,95;-0,05;0,0001
MA;12;-0,95;-0,0167;0,0001
MA;12;-0,95;0,0167;0,0004
MA;12;-0,95;0,05;0,0014
MA;12;-0,95;0,0833;0,0046
MA;12;-0,95;0,1167;0,0119
MA;12;-0,95;0,15;0,0248
MA;12;-0,95;0,1833;0,0419
MA;12;-0,95;0,2167;0,0574
MA;12;-0,95;0,25;0,0638
MA;12;-0,95;0,2833;0,0576
MA;12;-0,95;0,3167;0,0422
MA;12;-0,95;0,35;0,0252
MA;12;-0,95;0,3833;0,0124
MA;12;-0,95;0,4167;0,0051
MA;12;-0,95;0,45;0,002
MA;12;-0,95;0,4833;0,0009
MA;12;-0,95;0,5167;0,0006
MA;12;-0,95;0,55;0,0004
MA;12;-0,95;0,5833;0,0003
MA;12;-0,95;0,6167;0,0002
MA;12;-0,95;0,65;0,0001
MA;12;-0,9167;-0,8167;0,0001
MA;12;-0,9167;-0,7833;0,0005
MA;12;-0,9167;-0,75;0,0015
MA;12;-0,9167;-0,7167;0,004
MA;12;-0,9167;-0,6833;0,0083
MA;12;-0,9167;-0,65;0,0141
MA;12;-0,9167;-0,6167;0,0193
MA;12;-0,9167;-0,5833;0,0216
MA;12;-0,9167;-0,55;0,0199
MA;12;-0,9167;-0,5167;0,0158
MA;12;-0,9167;-0,4833;0,0124
MA;12;-0,9167;-0,45;0,0126
MA;12;-0,9167;-0,4167;0,0173
MA;12;-0,9167;-0,3833;0,0251
MA;12;-0,9167;-0,35;0,0324
MA;12;-0,9167;-0,3167;0,035
MA;12;-0,9167;-0,2833;0,0311
MA;12;-0,9167;-0,25;0,0225
MA;12;-0,9167;-0,2167;0,0132
MA;12;-0,9167;-0,1833;0,0063
MA;12;-0,9167;-0,15;0,0025
MA;12;-0,9167;-0,1167;0,0008
MA;12;-0,9167;-0,0833;0,0002
MA;12;-0,9167;-0,05;0,0001
MA;12;-0,9167;-0,0167;0,0001
MA;12;-0,9167;0,0167;0,0004
MA;12;-0,9167;0,05;0,0015
MA;12;-0,9167;0,0833;0,0047
MA;12;-0,9167;0,1167;0,012
MA;12;-0,9167;0,15;0,0252
MA;12;-0,9167;0,1833;0,0426
MA;12;-0,9167;0,2167;0,0584
MA;12;-0,9167;0,25;0,065
MA;12;-0,9167;0,2833;0,0587
MA;12;-0,9167;0,3167;0,0433
MA;12;-0,9167;0,35;0,0262
MA;12;-0,9167;0,3833;0,0133
MA;12;-0,9167;0,4167;0,0061
MA;12;-0,9167;0,45;0,0029
MA;12;-0,9167;0,4833;0,0018
MA;12;-0,9167;0,5167;0,0014
MA;12;-0,9167;0,55;0,0011
MA;12;-0,9167;0,5833;0,0007
MA;12;-0,9167;0,6167;0,0004
MA;12;-0,9167;0,65;0,0002
MA;12;-0,9167;0,6833;0,0001
MA;12;-0,8833;-0,8167;0,0001
MA;12;-0,8833;-0,7833;0,0006
MA;12;-0,8833;-0,75;0,0018
MA;12;-0,8833;-0,7167;0,0047
MA;12;-0,8833;-0,6833;0,0097
MA;12;-0,8833;-0,65;0,0165
MA;12;-0,8833;-0,6167;0,0227
MA;12;-0,8833;-0,5833;0,0255
MA;12;-0,8833;-0,55;0,0237
MA;12;-0,8833;-0,5167;0,0191
MA;12;-0,8833;-0,4833;0,015
MA;12;-0,8833;-0,45;0,0141
MA;12;-0,8833;-0,4167;0,0169
MA;12;-0,8833;-0,3833;0,022
MA;12;-0,8833;-0,35;0,0265
MA;12;-0,8833;-0,3167;0,0275
MA;12;-0,8833;-0,2833;0,0239
MA;12;-0,8833;-0,25;0,0171
MA;12;-0,8833;-0,2167;0,01
MA;12;-0,8833;-0,1833;0,0048
MA;12;-0,8833;-0,15;0,0018
MA;12;-0,8833;-0,1167;0,0006
MA;12;-0,8833;-0,0833;0,0001
MA;12;-0,8833;-0,0167;0,0001
MA;12;-0,8833;0,0167;0,0004
MA;12;-0,8833;0,05;0,0015
MA;12;-0,8833;0,0833;0,0047
MA;12;-0,8833;0,1167;0,0121
MA;12;-0,8833;0,15;0,0253
MA;12;-0,8833;0,1833;0,0429
MA;12;-0,8833;0,2167;0,0589
MA;12;-0,8833;0,25;0,0657
MA;12;-0,8833;0,2833;0,0597
MA;12;-0,8833;0,3167;0,0446
MA;12;-0,8833;0,35;0,0278
MA;12;-0,8833;0,3833;0,0151
MA;12;-0,8833;0,4167;0,008
MA;12;-0,8833;0,45;0,0048
MA;12;-0,8833;0,4833;0,0037
MA;12;-0,8833;0,5167;0,0031
MA;12;-0,8833;0,55;0,0025
MA;12;-0,8833;0,5833;0,0017
MA;12;-0,8833;0,6167;0,001
MA;12;-0,8833;0,65;0,0005
MA;12;-0,8833;0,6833;0,0002
MA;12;-0,8833;0,7167;0,0001
MA;12;-0,85;-0,8167;0,0002
MA;12;-0,85;-0,7833;0,0006
MA;12;-0,85;-0,75;0,0019
MA;12;-0,85;-0,7167;0,0049
MA;12;-0,85;-0,6833;0,0103
MA;12;-0,85;-0,65;0,0174
MA;12;-0,85;-0,6167;0,024
MA;12;-0,85;-0,5833;0,0272
MA;12;-0,85;-0,55;0,0257
MA;12;-0,85;-0,5167;0,0214
MA;12;-0,85;-0,4833;0,0176
MA;12;-0,85;-0,45;0,0165
MA;12;-0,85;-0,4167;0,0179
MA;12;-0,85;-0,3833;0,0203
MA;12;-0,85;-0,35;0,0217
MA;12;-0,85;-0,3167;0,0208
MA;12;-0,85;-0,2833;0,0172
MA;12;-0,85;-0,25;0,012
MA;12;-0,85;-0,2167;0,0069
MA;12;-0,85;-0,1833;0,0033
MA;12;-0,85;-0,15;0,0013
MA;12;-0,85;-0,1167;0,0004
MA;12;-0,85;-0,0833;0,0001
MA;12;-0,85;-0,0167;0,0001
MA;12;-0,85;0,0167;0,0004
MA;12;-0,85;0,05;0,0015
MA;12;-0,85;0,0833;0,0046
MA;12;-0,85;0,1167;0,0119
MA;12;-0,85;0,15;0,0249
MA;12;-0,85;0,1833;0,0421
MA;12;-0,85;0,2167;0,058
MA;12;-0,85;0,25;0,065
MA;12;-0,85;0,2833;0,0597
MA;12;-0,85;0,3167;0,0456
MA;12;-0,85;0,35;0,0299
MA;12;-0,85;0,3833;0,0181
MA;12;-0,85;0,4167;0,0113
MA;12;-0,85;0,45;0,0083
MA;12;-0,85;0,4833;0,0071
MA;12;-0,85;0,5167;0,0063
MA;12;-0,85;0,55;0,0051
MA;12;-0,85;0,5833;0,0035
MA;12;-0,85;0,6167;0,0021
MA;12;-0,85;0,65;0,001
MA;12;-0,85;0,6833;0,0004
MA;12;-0,85;0,7167;0,0001
MA;12;-0,8167;-0,8167;0,0001
MA;12;-0,8167;-0,7833;0,0006
MA;12;-0,8167;-0,75;0,0018
MA;12;-0,8167;-0,7167;0,0046
MA;12;-0,8167;-0,6833;0,0096
MA;12;-0,8167;-0,65;0,0163
MA;12;-0,8167;-0,6167;0,0226
MA;12;-0,8167;-0,5833;0,0258
MA;12;-0,8167;-0,55;0,025
MA;12;-0,8167;-0,5167;0,0222
MA;12;-0,8167;-0,4833;0,02
MA;12;-0,8167;-0,45;0,0197
MA;12;-0,8167;-0,4167;0,0205
MA;12;-0,8167;-0,3833;0,0206
MA;12;-0,8167;-0,35;0,0191
MA;12;-0,8167;-0,3167;0,0161
MA;12;-0,8167;-0,2833;0,0121
MA;12;-0,8167;-0,25;0,0079
MA;12;-0,8167;-0,2167;0,0044
MA;12;-0,8167;-0,1833;0,002
MA;12;-0,8167;-0,15;0,0008
MA;12;-0,8167;-0,1167;0,0002
MA;12;-0,8167;-0,0833;0,0001
MA;12;-0,8167;-0,0167;0,0001
MA;12;-0,8167;0,0167;0,0003
MA;12;-0,8167;0,05;0,0014
MA;12;-0,8167;0,0833;0,0043
MA;12;-0,8167;0,1167;0,0111
MA;12;-0,8167;0,15;0,0233
MA;12;-0,8167;0,1833;0,0395
MA;12;-0,8167;0,2167;0,0546
MA;12;-0,8167;0,25;0,0616
MA;12;-0,8167;0,2833;0,0576
MA;12;-0,8167;0,3167;0,0457
MA;12;-0,8167;0,35;0,0324
MA;12;-0,8167;0,3833;0,0223
MA;12;-0,8167;0,4167;0,0165
MA;12;-0,8167;0,45;0,0138
MA;12;-0,8167;0,4833;0,0126
MA;12;-0,8167;0,5167;0,0113
MA;12;-0,8167;0,55;0,0092
MA;12;-0,8167;0,5833;0,0064
MA;12;-0,8167;0,6167;0,0037
MA;12;-0,8167;0,65;0,0018
MA;12;-0,8167;0,6833;0,0007
MA;12;-0,8167;0,7167;0,0002
MA;12;-0,8167;0,75;0,0001
MA;12;-0,7833;-0,8167;0,0001
MA;12;-0,7833;-0,7833;0,0005
MA;12;-0,7833;-0,75;0,0015
MA;12;-0,7833;-0,7167;0,0038
MA;12;-0,7833;-0,6833;0,0079
MA;12;-0,7833;-0,65;0,0135
MA;12;-0,7833;-0,6167;0,0187
MA;12;-0,7833;-0,5833;0,0218
MA;12;-0,7833;-0,55;0,0221
MA;12;-0,7833;-0,5167;0,0213
MA;12;-0,7833;-0,4833;0,0216
MA;12;-0,7833;-0,45;0,0231
MA;12;-0,7833;-0,4167;0,024
MA;12;-0,7833;-0,3833;0,0225
MA;12;-0,7833;-0,35;0,0186
MA;12;-0,7833;-0,3167;0,0136
MA;12;-0,7833;-0,2833;0,0089
MA;12;-0,7833;-0,25;0,0053
MA;12;-0,7833;-0,2167;0,0027
MA;12;-0,7833;-0,1833;0,0012
MA;12;-0,7833;-0,15;0,0005
MA;12;-0,7833;-0,1167;0,0001
MA;12;-0,7833;-0,0167;0,0001
MA;12;-0,7833;0,0167;0,0003
MA;12;-0,7833;0,05;0,0012
MA;12;-0,7833;0,0833;0,0038
MA;12;-0,7833;0,1167;0,0098
MA;12;-0,7833;0,15;0,0204
MA;12;-0,7833;0,1833;0,0348
MA;12;-0,7833;0,2167;0,0483
MA;12;-0,7833;0,25;0,0553
MA;12;-0,7833;0,2833;0,0532
MA;12;-0,7833;0,3167;0,0447
MA;12;-0,7833;0,35;0,035
MA;12;-0,7833;0,3833;0,0276
MA;12;-0,7833;0,4167;0,0233
MA;12;-0,7833;0,45;0,0212
MA;12;-0,7833;0,4833;0,0201
MA;12;-0,7833;0,5167;0,0182
MA;12;-0,7833;0,55;0,0148
MA;12;-0,7833;0,5833;0,0103
MA;12;-0,7833;0,6167;0,006
MA;12;-0,7833;0,65;0,0029
MA;12;-0,7833;0,6833;0,0012
MA;12;-0,7833;0,7167;0,0005
MA;12;-0,7833;0,75;0,0002
MA;12;-0,7833;0,7833;0,0001
MA;12;-0,7833;0,8167;0,0001
MA;12;-0,7833;0,85;0,0001
MA;12;-0,75;-0,8167;0,0001
MA;12;-0,75;-0,7833;0,0003
MA;12;-0,75;-0,75;0,0011
MA;12;-0,75;-0,7167;0,0027
MA;12;-0,75;-0,6833;0,0057
MA;12;-0,75;-0,65;0,0098
MA;12;-0,75;-0,6167;0,0138
MA;12;-0,75;-0,5833;0,0164
MA;12;-0,75;-0,55;0,0178
MA;12;-0,75;-0,5167;0,0193
MA;12;-0,75;-0,4833;0,0221
MA;12;-0,75;-0,45;0,0255
MA;12;-0,75;-0,4167;0,0269
MA;12;-0,75;-0,3833;0,0245
MA;12;-0,75;-0,35;0,019
MA;12;-0,75;-0,3167;0,0127
MA;12;-0,75;-0,2833;0,0074
MA;12;-0,75;-0,25;0,0039
MA;12;-0,75;-0,2167;0,0019
MA;12;-0,75;-0,1833;0,0008
MA;12;-0,75;-0,15;0,0003
MA;12;-0,75;-0,1167;0,0001
MA;12;-0,75;-0,0167;0,0001
MA;12;-0,75;0,0167;0,0002
MA;12;-0,75;0,05;0,001
MA;12;-0,75;0,0833;0,0031
MA;12;-0,75;0,1167;0,0079
MA;12;-0,75;0,15;0,0166
MA;12;-0,75;0,1833;0,0285
MA;12;-0,75;0,2167;0,04
MA;12;-0,75;0,25;0,0468
MA;12;-0,75;0,2833;0,047
MA;12;-0,75;0,3167;0,0425
MA;12;-0,75;0,35;0,0372
MA;12;-0,75;0,3833;0,0332
MA;12;-0,75;0,4167;0,0309
MA;12;-0,75;0,45;0,0298
MA;12;-0,75;0,4833;0,0288
